"Plot Title: testing fish tank"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 21068391, SEN S/N: 21068391)","Max: Daily Temperature, °C (LGR S/N: 21068391)","Min: Daily Temperature, °C (LGR S/N: 21068391)","Avg: Hourly Temperature, °C (LGR S/N: 21068391)","Coupler Detached (LGR S/N: 21068391)","Coupler Attached (LGR S/N: 21068391)","Host Connected (LGR S/N: 21068391)","Stopped (LGR S/N: 21068391)","End Of File (LGR S/N: 21068391)"
1383,07/17/21 08:00:00 PM,,,,10.842,,,,,
1384,07/17/21 08:11:03 PM,75.3,,,,,,,,
1385,07/17/21 08:41:03 PM,0.0,,,,,,,,
1386,07/17/21 09:00:00 PM,,,,8.729,,,,,
1387,07/17/21 09:11:03 PM,0.0,,,,,,,,
1388,07/17/21 09:41:03 PM,0.0,,,,,,,,
1389,07/17/21 10:00:00 PM,,,,6.977,,,,,
1390,07/17/21 10:11:03 PM,0.0,,,,,,,,
1391,07/17/21 10:41:03 PM,0.0,,,,,,,,
1392,07/17/21 11:00:00 PM,,,,5.552,,,,,
1393,07/17/21 11:11:03 PM,0.0,,,,,,,,
1394,07/17/21 11:41:03 PM,0.0,,,,,,,,
1395,07/18/21 12:00:00 AM,,43.844,1.548,4.674,,,,,
1396,07/18/21 12:11:03 AM,0.0,,,,,,,,
1397,07/18/21 12:41:03 AM,0.0,,,,,,,,
1398,07/18/21 01:00:00 AM,,,,3.788,,,,,
1399,07/18/21 01:11:03 AM,0.0,,,,,,,,
1400,07/18/21 01:41:03 AM,0.0,,,,,,,,
1401,07/18/21 02:00:00 AM,,,,3.366,,,,,
1402,07/18/21 02:11:03 AM,0.0,,,,,,,,
1403,07/18/21 02:41:03 AM,0.0,,,,,,,,
1404,07/18/21 03:00:00 AM,,,,3.049,,,,,
1405,07/18/21 03:11:03 AM,0.0,,,,,,,,
1406,07/18/21 03:41:03 AM,0.0,,,,,,,,
1407,07/18/21 04:00:00 AM,,,,2.409,,,,,
1408,07/18/21 04:11:03 AM,0.0,,,,,,,,
1409,07/18/21 04:41:03 AM,0.0,,,,,,,,
1410,07/18/21 05:00:00 AM,,,,1.764,,,,,
1411,07/18/21 05:11:03 AM,0.0,,,,,,,,
1412,07/18/21 05:41:03 AM,0.0,,,,,,,,
1413,07/18/21 06:00:00 AM,,,,1.764,,,,,
1414,07/18/21 06:11:03 AM,53.8,,,,,,,,
1415,07/18/21 06:41:03 AM,107.6,,,,,,,,
1416,07/18/21 07:00:00 AM,,,,5.571,,,,,
1417,07/18/21 07:11:03 AM,1054.9,,,,,,,,
1418,07/18/21 07:41:03 AM,1550.0,,,,,,,,
1419,07/18/21 08:00:00 AM,,,,13.838,,,,,
1420,07/18/21 08:11:03 AM,2066.7,,,,,,,,
1421,07/18/21 08:41:03 AM,2583.4,,,,,,,,
1422,07/18/21 09:00:00 AM,,,,21.142,,,,,
1423,07/18/21 09:11:03 AM,2927.8,,,,,,,,
1424,07/18/21 09:41:03 AM,3616.7,,,,,,,,
1425,07/18/21 10:00:00 AM,,,,27.971,,,,,
1426,07/18/21 10:11:03 AM,4477.8,,,,,,,,
1427,07/18/21 10:41:03 AM,5511.1,,,,,,,,
1428,07/18/21 11:00:00 AM,,,,36.349,,,,,
1429,07/18/21 11:11:03 AM,9644.5,,,,,,,,
1430,07/18/21 11:41:03 AM,11711.2,,,,,,,,
1431,07/18/21 12:00:00 PM,,,,33.894,,,,,
1432,07/18/21 12:11:03 PM,13089.0,,,,,,,,
1433,07/18/21 12:41:03 PM,18600.1,,,,,,,,
1434,07/18/21 01:00:00 PM,,,,37.505,,,,,
1435,07/18/21 01:11:03 PM,4305.6,,,,,,,,
1436,07/18/21 01:41:03 PM,11711.2,,,,,,,,
1437,07/18/21 02:00:00 PM,,,,36.240,,,,,
1438,07/18/21 02:11:03 PM,8266.7,,,,,,,,
1439,07/18/21 02:41:03 PM,2411.1,,,,,,,,
1440,07/18/21 03:00:00 PM,,,,35.481,,,,,
1441,07/18/21 03:11:03 PM,3444.5,,,,,,,,
1442,07/18/21 03:41:03 PM,6200.0,,,,,,,,
1443,07/18/21 04:00:00 PM,,,,29.204,,,,,
1444,07/18/21 04:11:03 PM,2583.4,,,,,,,,
1445,07/18/21 04:41:03 PM,6544.5,,,,,,,,
1446,07/18/21 05:00:00 PM,,,,25.427,,,,,
1447,07/18/21 05:11:03 PM,1808.3,,,,,,,,
1448,07/18/21 05:41:03 PM,2152.8,,,,,,,,
1449,07/18/21 06:00:00 PM,,,,19.948,,,,,
1450,07/18/21 06:11:03 PM,882.6,,,,,,,,
1451,07/18/21 06:41:03 PM,656.6,,,,,,,,
1452,07/18/21 07:00:00 PM,,,,17.188,,,,,
1453,07/18/21 07:11:03 PM,495.1,,,,,,,,
1454,07/18/21 07:41:03 PM,236.8,,,,,,,,
1455,07/18/21 08:00:00 PM,,,,15.521,,,,,
1456,07/18/21 08:11:03 PM,107.6,,,,,,,,
1457,07/18/21 08:41:03 PM,0.0,,,,,,,,
1458,07/18/21 09:00:00 PM,,,,13.989,,,,,
1459,07/18/21 09:11:03 PM,0.0,,,,,,,,
1460,07/18/21 09:41:03 PM,0.0,,,,,,,,
1461,07/18/21 10:00:00 PM,,,,12.496,,,,,
1462,07/18/21 10:11:03 PM,0.0,,,,,,,,
1463,07/18/21 10:41:03 PM,0.0,,,,,,,,
1464,07/18/21 11:00:00 PM,,,,10.599,,,,,
1465,07/18/21 11:11:03 PM,0.0,,,,,,,,
1466,07/18/21 11:41:03 PM,0.0,,,,,,,,
1467,07/19/21 12:00:00 AM,,44.457,2.624,8.232,,,,,
1468,07/19/21 12:11:03 AM,0.0,,,,,,,,
1469,07/19/21 12:41:03 AM,0.0,,,,,,,,
1470,07/19/21 01:00:00 AM,,,,6.622,,,,,
1471,07/19/21 01:11:03 AM,0.0,,,,,,,,
1472,07/19/21 01:41:03 AM,0.0,,,,,,,,
1473,07/19/21 02:00:00 AM,,,,5.140,,,,,
1474,07/19/21 02:11:03 AM,0.0,,,,,,,,
1475,07/19/21 02:41:03 AM,0.0,,,,,,,,
1476,07/19/21 03:00:00 AM,,,,4.311,,,,,
1477,07/19/21 03:11:03 AM,0.0,,,,,,,,
1478,07/19/21 03:41:03 AM,0.0,,,,,,,,
1479,07/19/21 04:00:00 AM,,,,3.998,,,,,
1480,07/19/21 04:11:03 AM,0.0,,,,,,,,
1481,07/19/21 04:41:03 AM,0.0,,,,,,,,
1482,07/19/21 05:00:00 AM,,,,3.470,,,,,
1483,07/19/21 05:11:03 AM,0.0,,,,,,,,
1484,07/19/21 05:41:03 AM,0.0,,,,,,,,
1485,07/19/21 06:00:00 AM,,,,2.784,,,,,
1486,07/19/21 06:11:03 AM,64.6,,,,,,,,
1487,07/19/21 06:41:03 AM,139.9,,,,,,,,
1488,07/19/21 07:00:00 AM,,,,7.380,,,,,
1489,07/19/21 07:11:03 AM,1076.4,,,,,,,,
1490,07/19/21 07:41:03 AM,2066.7,,,,,,,,
1491,07/19/21 08:00:00 AM,,,,16.948,,,,,
1492,07/19/21 08:11:03 AM,2325.0,,,,,,,,
1493,07/19/21 08:41:03 AM,2669.5,,,,,,,,
1494,07/19/21 09:00:00 AM,,,,23.827,,,,,
1495,07/19/21 09:11:03 AM,3100.0,,,,,,,,
1496,07/19/21 09:41:03 AM,3616.7,,,,,,,,
1497,07/19/21 10:00:00 AM,,,,28.712,,,,,
1498,07/19/21 10:11:03 AM,4650.0,,,,,,,,
1499,07/19/21 10:41:03 AM,6200.0,,,,,,,,
1500,07/19/21 11:00:00 AM,,,,35.936,,,,,
1501,07/19/21 11:11:03 AM,8266.7,,,,,,,,
1502,07/19/21 11:41:03 AM,10333.4,,,,,,,,
1503,07/19/21 12:00:00 PM,,,,41.829,,,,,
1504,07/19/21 12:11:03 PM,13089.0,,,,,,,,
1505,07/19/21 12:41:03 PM,15844.5,,,,,,,,
1506,07/19/21 01:00:00 PM,,,,43.908,,,,,
1507,07/19/21 01:11:03 PM,16533.4,,,,,,,,
1508,07/19/21 01:41:03 PM,11711.2,,,,,,,,
1509,07/19/21 02:00:00 PM,,,,34.380,,,,,
1510,07/19/21 02:11:03 PM,4477.8,,,,,,,,
1511,07/19/21 02:41:03 PM,3100.0,,,,,,,,
1512,07/19/21 03:00:00 PM,,,,29.956,,,,,
1513,07/19/21 03:11:03 PM,2325.0,,,,,,,,
1514,07/19/21 03:41:03 PM,2497.2,,,,,,,,
1515,07/19/21 04:00:00 PM,,,,27.962,,,,,
1516,07/19/21 04:11:03 PM,1894.5,,,,,,,,
1517,07/19/21 04:41:03 PM,1377.8,,,,,,,,
1518,07/19/21 05:00:00 PM,,,,23.628,,,,,
1519,07/19/21 05:11:03 PM,1550.0,,,,,,,,
1520,07/19/21 05:41:03 PM,1248.6,,,,,,,,
1521,07/19/21 06:00:00 PM,,,,19.710,,,,,
1522,07/19/21 06:11:03 PM,861.1,,,,,,,,
1523,07/19/21 06:41:03 PM,678.1,,,,,,,,
1524,07/19/21 07:00:00 PM,,,,17.807,,,,,
1525,07/19/21 07:11:03 PM,570.5,,,,,,,,
1526,07/19/21 07:41:03 PM,258.3,,,,,,,,
1527,07/19/21 08:00:00 PM,,,,16.427,,,,,
1528,07/19/21 08:11:03 PM,75.3,,,,,,,,
1529,07/19/21 08:41:03 PM,0.0,,,,,,,,
1530,07/19/21 09:00:00 PM,,,,14.708,,,,,
1531,07/19/21 09:11:03 PM,0.0,,,,,,,,
1532,07/19/21 09:41:03 PM,0.0,,,,,,,,
1533,07/19/21 10:00:00 PM,,,,12.497,,,,,
1534,07/19/21 10:11:03 PM,0.0,,,,,,,,
1535,07/19/21 10:41:03 PM,0.0,,,,,,,,
1536,07/19/21 11:00:00 PM,,,,11.622,,,,,
1537,07/19/21 11:11:03 PM,0.0,,,,,,,,
1538,07/19/21 11:41:03 PM,0.0,,,,,,,,
1539,07/20/21 12:00:00 AM,,39.163,4.311,8.678,,,,,
1540,07/20/21 12:11:03 AM,0.0,,,,,,,,
1541,07/20/21 12:41:03 AM,0.0,,,,,,,,
1542,07/20/21 01:00:00 AM,,,,7.330,,,,,
1543,07/20/21 01:11:03 AM,0.0,,,,,,,,
1544,07/20/21 01:41:03 AM,0.0,,,,,,,,
1545,07/20/21 02:00:00 AM,,,,5.910,,,,,
1546,07/20/21 02:11:03 AM,0.0,,,,,,,,
1547,07/20/21 02:41:03 AM,0.0,,,,,,,,
1548,07/20/21 03:00:00 AM,,,,5.911,,,,,
1549,07/20/21 03:11:03 AM,0.0,,,,,,,,
1550,07/20/21 03:41:03 AM,0.0,,,,,,,,
1551,07/20/21 04:00:00 AM,,,,4.933,,,,,
1552,07/20/21 04:11:03 AM,0.0,,,,,,,,
1553,07/20/21 04:41:03 AM,0.0,,,,,,,,
1554,07/20/21 05:00:00 AM,,,,4.311,,,,,
1555,07/20/21 05:11:03 AM,0.0,,,,,,,,
1556,07/20/21 05:41:03 AM,0.0,,,,,,,,
1557,07/20/21 06:00:00 AM,,,,4.675,,,,,
1558,07/20/21 06:11:03 AM,107.6,,,,,,,,
1559,07/20/21 06:41:03 AM,301.4,,,,,,,,
1560,07/20/21 07:00:00 AM,,,,8.314,,,,,
1561,07/20/21 07:11:03 AM,635.1,,,,,,,,
1562,07/20/21 07:41:03 AM,1377.8,,,,,,,,
1563,07/20/21 08:00:00 AM,,,,16.614,,,,,
1564,07/20/21 08:11:03 AM,2066.7,,,,,,,,
1565,07/20/21 08:41:03 AM,2497.2,,,,,,,,
1566,07/20/21 09:00:00 AM,,,,23.777,,,,,
1567,07/20/21 09:11:03 AM,2927.8,,,,,,,,
1568,07/20/21 09:41:03 AM,3444.5,,,,,,,,
1569,07/20/21 10:00:00 AM,,,,29.109,,,,,
1570,07/20/21 10:11:03 AM,4477.8,,,,,,,,
1571,07/20/21 10:41:03 AM,6200.0,,,,,,,,
1572,07/20/21 11:00:00 AM,,,,33.463,,,,,
1573,07/20/21 11:11:03 AM,2583.4,,,,,,,,
1574,07/20/21 11:41:03 AM,10677.8,,,,,,,,
1575,07/20/21 12:00:00 PM,,,,30.567,,,,,
1576,07/20/21 12:11:03 PM,2927.8,,,,,,,,
1577,07/20/21 12:41:03 PM,6200.0,,,,,,,,
1578,07/20/21 01:00:00 PM,,,,23.880,,,,,
1579,07/20/21 01:11:03 PM,2411.1,,,,,,,,
1580,07/20/21 01:41:03 PM,1162.5,,,,,,,,
1581,07/20/21 02:00:00 PM,,,,20.806,,,,,
1582,07/20/21 02:11:03 PM,1377.8,,,,,,,,
1583,07/20/21 02:41:03 PM,2152.8,,,,,,,,
1584,07/20/21 03:00:00 PM,,,,22.285,,,,,
1585,07/20/21 03:11:03 PM,2152.8,,,,,,,,
1586,07/20/21 03:41:03 PM,2669.5,,,,,,,,
1587,07/20/21 04:00:00 PM,,,,26.114,,,,,
1588,07/20/21 04:11:03 PM,3272.2,,,,,,,,
1589,07/20/21 04:41:03 PM,2927.8,,,,,,,,
1590,07/20/21 05:00:00 PM,,,,21.576,,,,,
1591,07/20/21 05:11:03 PM,947.2,,,,,,,,
1592,07/20/21 05:41:03 PM,635.1,,,,,,,,
1593,07/20/21 06:00:00 PM,,,,17.855,,,,,
1594,07/20/21 06:11:03 PM,688.9,,,,,,,,
1595,07/20/21 06:41:03 PM,409.0,,,,,,,,
1596,07/20/21 07:00:00 PM,,,,14.036,,,,,
1597,07/20/21 07:11:03 PM,86.1,,,,,,,,
1598,07/20/21 07:41:03 PM,107.6,,,,,,,,
1599,07/20/21 08:00:00 PM,,,,12.110,,,,,
1600,07/20/21 08:11:03 PM,10.8,,,,,,,,
1601,07/20/21 08:41:03 PM,0.0,,,,,,,,
1602,07/20/21 09:00:00 PM,,,,11.576,,,,,
1603,07/20/21 09:11:03 PM,0.0,,,,,,,,
1604,07/20/21 09:41:03 PM,0.0,,,,,,,,
1605,07/20/21 10:00:00 PM,,,,11.383,,,,,
1606,07/20/21 10:11:03 PM,0.0,,,,,,,,
1607,07/20/21 10:41:03 PM,0.0,,,,,,,,
1608,07/20/21 11:00:00 PM,,,,11.090,,,,,
1609,07/20/21 11:11:03 PM,0.0,,,,,,,,
1610,07/20/21 11:41:03 PM,0.0,,,,,,,,
1611,07/21/21 12:00:00 AM,,37.604,5.037,10.308,,,,,
1612,07/21/21 12:11:03 AM,0.0,,,,,,,,
1613,07/21/21 12:41:03 AM,0.0,,,,,,,,
1614,07/21/21 01:00:00 AM,,,,8.976,,,,,
1615,07/21/21 01:11:03 AM,0.0,,,,,,,,
1616,07/21/21 01:41:03 AM,0.0,,,,,,,,
1617,07/21/21 02:00:00 AM,,,,8.332,,,,,
1618,07/21/21 02:11:03 AM,0.0,,,,,,,,
1619,07/21/21 02:41:03 AM,0.0,,,,,,,,
1620,07/21/21 03:00:00 AM,,,,7.481,,,,,
1621,07/21/21 03:11:03 AM,0.0,,,,,,,,
1622,07/21/21 03:41:03 AM,0.0,,,,,,,,
1623,07/21/21 04:00:00 AM,,,,7.280,,,,,
1624,07/21/21 04:11:03 AM,0.0,,,,,,,,
1625,07/21/21 04:41:03 AM,0.0,,,,,,,,
1626,07/21/21 05:00:00 AM,,,,5.552,,,,,
1627,07/21/21 05:11:03 AM,0.0,,,,,,,,
1628,07/21/21 05:41:03 AM,0.0,,,,,,,,
1629,07/21/21 06:00:00 AM,,,,5.140,,,,,
1630,07/21/21 06:11:03 AM,53.8,,,,,,,,
1631,07/21/21 06:41:03 AM,150.7,,,,,,,,
1632,07/21/21 07:00:00 AM,,,,8.365,,,,,
1633,07/21/21 07:11:03 AM,1033.3,,,,,,,,
1634,07/21/21 07:41:03 AM,1377.8,,,,,,,,
1635,07/21/21 08:00:00 AM,,,,14.993,,,,,
1636,07/21/21 08:11:03 AM,1894.5,,,,,,,,
1637,07/21/21 08:41:03 AM,2152.8,,,,,,,,
1638,07/21/21 09:00:00 AM,,,,20.999,,,,,
1639,07/21/21 09:11:03 AM,2497.2,,,,,,,,
1640,07/21/21 09:41:03 AM,3444.5,,,,,,,,
1641,07/21/21 10:00:00 AM,,,,27.332,,,,,
1642,07/21/21 10:11:03 AM,4305.6,,,,,,,,
1643,07/21/21 10:41:03 AM,4650.0,,,,,,,,
1644,07/21/21 11:00:00 AM,,,,27.973,,,,,
1645,07/21/21 11:11:03 AM,1463.9,,,,,,,,
1646,07/21/21 11:41:03 AM,7577.8,,,,,,,,
1647,07/21/21 12:00:00 PM,,,,22.957,,,,,
1648,07/21/21 12:11:03 PM,1367.0,,,,,,,,
1649,07/21/21 12:41:03 PM,2755.6,,,,,,,,
1650,07/21/21 01:00:00 PM,,,,25.418,,,,,
1651,07/21/21 01:11:03 PM,2927.8,,,,,,,,
1652,07/21/21 01:41:03 PM,1377.8,,,,,,,,
1653,07/21/21 02:00:00 PM,,,,25.416,,,,,
1654,07/21/21 02:11:03 PM,2325.0,,,,,,,,
1655,07/21/21 02:41:03 PM,1980.6,,,,,,,,
1656,07/21/21 03:00:00 PM,,,,31.387,,,,,
1657,07/21/21 03:11:03 PM,2152.8,,,,,,,,
1658,07/21/21 03:41:03 PM,3272.2,,,,,,,,
1659,07/21/21 04:00:00 PM,,,,31.382,,,,,
1660,07/21/21 04:11:03 PM,6200.0,,,,,,,,
1661,07/21/21 04:41:03 PM,8611.2,,,,,,,,
1662,07/21/21 05:00:00 PM,,,,31.802,,,,,
1663,07/21/21 05:11:03 PM,4133.4,,,,,,,,
1664,07/21/21 05:41:03 PM,1463.9,,,,,,,,
1665,07/21/21 06:00:00 PM,,,,19.758,,,,,
1666,07/21/21 06:11:03 PM,613.5,,,,,,,,
1667,07/21/21 06:41:03 PM,678.1,,,,,,,,
1668,07/21/21 07:00:00 PM,,,,13.841,,,,,
1669,07/21/21 07:11:03 PM,129.2,,,,,,,,
1670,07/21/21 07:41:03 PM,21.5,,,,,,,,
1671,07/21/21 08:00:00 PM,,,,11.625,,,,,
1672,07/21/21 08:11:03 PM,21.5,,,,,,,,
1673,07/21/21 08:41:03 PM,0.0,,,,,,,,
1674,07/21/21 09:00:00 PM,,,,11.431,,,,,
1675,07/21/21 09:11:03 PM,0.0,,,,,,,,
1676,07/21/21 09:41:03 PM,0.0,,,,,,,,
1677,07/21/21 10:00:00 PM,,,,11.236,,,,,
1678,07/21/21 10:11:03 PM,0.0,,,,,,,,
1679,07/21/21 10:41:03 PM,0.0,,,,,,,,
1680,07/21/21 11:00:00 PM,,,,10.650,,,,,
1681,07/21/21 11:11:03 PM,0.0,,,,,,,,
1682,07/21/21 11:41:03 PM,0.0,,,,,,,,
1683,07/22/21 12:00:00 AM,,47.499,5.244,10.210,,,,,
1684,07/22/21 12:11:03 AM,0.0,,,,,,,,
1685,07/22/21 12:41:03 AM,0.0,,,,,,,,
1686,07/22/21 01:00:00 AM,,,,9.620,,,,,
1687,07/22/21 01:11:03 AM,0.0,,,,,,,,
1688,07/22/21 01:41:03 AM,0.0,,,,,,,,
1689,07/22/21 02:00:00 AM,,,,8.928,,,,,
1690,07/22/21 02:11:03 AM,0.0,,,,,,,,
1691,07/22/21 02:41:03 AM,0.0,,,,,,,,
1692,07/22/21 03:00:00 AM,,,,8.232,,,,,
1693,07/22/21 03:11:03 AM,0.0,,,,,,,,
1694,07/22/21 03:41:03 AM,0.0,,,,,,,,
1695,07/22/21 04:00:00 AM,,,,7.380,,,,,
1696,07/22/21 04:11:03 AM,0.0,,,,,,,,
1697,07/22/21 04:41:03 AM,0.0,,,,,,,,
1698,07/22/21 05:00:00 AM,,,,5.552,,,,,
1699,07/22/21 05:11:03 AM,0.0,,,,,,,,
1700,07/22/21 05:41:03 AM,0.0,,,,,,,,
1701,07/22/21 06:00:00 AM,,,,5.654,,,,,
1702,07/22/21 06:11:03 AM,86.1,,,,,,,,
1703,07/22/21 06:41:03 AM,118.4,,,,,,,,
1704,07/22/21 07:00:00 AM,,,,6.722,,,,,
1705,07/22/21 07:11:03 AM,107.6,,,,,,,,
1706,07/22/21 07:41:03 AM,904.2,,,,,,,,
1707,07/22/21 08:00:00 AM,,,,13.166,,,,,
1708,07/22/21 08:11:03 AM,1636.1,,,,,,,,
1709,07/22/21 08:41:03 AM,1980.6,,,,,,,,
1710,07/22/21 09:00:00 AM,,,,19.092,,,,,
1711,07/22/21 09:11:03 AM,2755.6,,,,,,,,
1712,07/22/21 09:41:03 AM,3272.2,,,,,,,,
1713,07/22/21 10:00:00 AM,,,,24.117,,,,,
1714,07/22/21 10:11:03 AM,4133.4,,,,,,,,
1715,07/22/21 10:41:03 AM,1463.9,,,,,,,,
1716,07/22/21 11:00:00 AM,,,,30.115,,,,,
1717,07/22/21 11:11:03 AM,8266.7,,,,,,,,
1718,07/22/21 11:41:03 AM,3100.0,,,,,,,,
1719,07/22/21 12:00:00 PM,,,,33.753,,,,,
1720,07/22/21 12:11:03 PM,2583.4,,,,,,,,
1721,07/22/21 12:41:03 PM,9644.5,,,,,,,,
1722,07/22/21 01:00:00 PM,,,,40.621,,,,,
1723,07/22/21 01:11:03 PM,20666.8,,,,,,,,
1724,07/22/21 01:41:03 PM,2238.9,,,,,,,,
1725,07/22/21 02:00:00 PM,,,,12.785,,,,,
1726,07/22/21 02:11:03 PM,193.8,,,,,,,,
1727,07/22/21 02:41:03 PM,236.8,,,,,,,,
1728,07/22/21 03:00:00 PM,,,,12.545,,,,,
1729,07/22/21 03:11:03 PM,204.5,,,,,,,,
1730,07/22/21 03:41:03 PM,279.9,,,,,,,,
1731,07/22/21 04:00:00 PM,,,,14.515,,,,,
1732,07/22/21 04:11:03 PM,581.3,,,,,,,,
1733,07/22/21 04:41:03 PM,1463.9,,,,,,,,
1734,07/22/21 05:00:00 PM,,,,17.902,,,,,
1735,07/22/21 05:11:03 PM,1377.8,,,,,,,,
1736,07/22/21 05:41:03 PM,2066.7,,,,,,,,
1737,07/22/21 06:00:00 PM,,,,16.808,,,,,
1738,07/22/21 06:11:03 PM,1334.7,,,,,,,,
1739,07/22/21 06:41:03 PM,484.4,,,,,,,,
1740,07/22/21 07:00:00 PM,,,,13.364,,,,,
1741,07/22/21 07:11:03 PM,150.7,,,,,,,,
1742,07/22/21 07:41:03 PM,64.6,,,,,,,,
1743,07/22/21 08:00:00 PM,,,,11.867,,,,,
1744,07/22/21 08:11:03 PM,32.3,,,,,,,,
1745,07/22/21 08:41:03 PM,0.0,,,,,,,,
1746,07/22/21 09:00:00 PM,,,,11.138,,,,,
1747,07/22/21 09:11:03 PM,0.0,,,,,,,,
1748,07/22/21 09:41:03 PM,0.0,,,,,,,,
1749,07/22/21 10:00:00 PM,,,,10.013,,,,,
1750,07/22/21 10:11:03 PM,0.0,,,,,,,,
1751,07/22/21 10:41:03 PM,0.0,,,,,,,,
1752,07/22/21 11:00:00 PM,,,,9.027,,,,,
1753,07/22/21 11:11:03 PM,0.0,,,,,,,,
1754,07/22/21 11:41:03 PM,0.0,,,,,,,,
1755,07/23/21 12:00:00 AM,,45.829,5.450,8.978,,,,,
1756,07/23/21 12:11:03 AM,0.0,,,,,,,,
1757,07/23/21 12:41:03 AM,0.0,,,,,,,,
1758,07/23/21 01:00:00 AM,,,,9.225,,,,,
1759,07/23/21 01:11:03 AM,0.0,,,,,,,,
1760,07/23/21 01:41:03 AM,0.0,,,,,,,,
1761,07/23/21 02:00:00 AM,,,,9.521,,,,,
1762,07/23/21 02:11:03 AM,0.0,,,,,,,,
1763,07/23/21 02:41:03 AM,0.0,,,,,,,,
1764,07/23/21 03:00:00 AM,,,,8.430,,,,,
1765,07/23/21 03:11:03 AM,0.0,,,,,,,,
1766,07/23/21 03:41:03 AM,0.0,,,,,,,,
1767,07/23/21 04:00:00 AM,,,,7.732,,,,,
1768,07/23/21 04:11:03 AM,0.0,,,,,,,,
1769,07/23/21 04:41:03 AM,0.0,,,,,,,,
1770,07/23/21 05:00:00 AM,,,,6.215,,,,,
1771,07/23/21 05:11:03 AM,0.0,,,,,,,,
1772,07/23/21 05:41:03 AM,0.0,,,,,,,,
1773,07/23/21 06:00:00 AM,,,,5.655,,,,,
1774,07/23/21 06:11:03 AM,43.1,,,,,,,,
1775,07/23/21 06:41:03 AM,96.9,,,,,,,,
1776,07/23/21 07:00:00 AM,,,,8.416,,,,,
1777,07/23/21 07:11:03 AM,936.5,,,,,,,,
1778,07/23/21 07:41:03 AM,1377.8,,,,,,,,
1779,07/23/21 08:00:00 AM,,,,15.279,,,,,
1780,07/23/21 08:11:03 AM,1808.3,,,,,,,,
1781,07/23/21 08:41:03 AM,2238.9,,,,,,,,
1782,07/23/21 09:00:00 AM,,,,21.381,,,,,
1783,07/23/21 09:11:03 AM,2755.6,,,,,,,,
1784,07/23/21 09:41:03 AM,3100.0,,,,,,,,
1785,07/23/21 10:00:00 AM,,,,26.836,,,,,
1786,07/23/21 10:11:03 AM,4133.4,,,,,,,,
1787,07/23/21 10:41:03 AM,5511.1,,,,,,,,
1788,07/23/21 11:00:00 AM,,,,32.591,,,,,
1789,07/23/21 11:11:03 AM,1894.5,,,,,,,,
1790,07/23/21 11:41:03 AM,10333.4,,,,,,,,
1791,07/23/21 12:00:00 PM,,,,44.353,,,,,
1792,07/23/21 12:11:03 PM,11022.3,,,,,,,,
1793,07/23/21 12:41:03 PM,10333.4,,,,,,,,
1794,07/23/21 01:00:00 PM,,,,34.021,,,,,
1795,07/23/21 01:11:03 PM,4822.3,,,,,,,,
1796,07/23/21 01:41:03 PM,312.2,,,,,,,,
1797,07/23/21 02:00:00 PM,,,,13.700,,,,,
1798,07/23/21 02:11:03 PM,204.5,,,,,,,,
1799,07/23/21 02:41:03 PM,914.9,,,,,,,,
1800,07/23/21 03:00:00 PM,,,,23.718,,,,,
1801,07/23/21 03:11:03 PM,5166.7,,,,,,,,
1802,07/23/21 03:41:03 PM,3444.5,,,,,,,,
1803,07/23/21 04:00:00 PM,,,,19.571,,,,,
1804,07/23/21 04:11:03 PM,893.4,,,,,,,,
1805,07/23/21 04:41:03 PM,183.0,,,,,,,,
1806,07/23/21 05:00:00 PM,,,,14.373,,,,,
1807,07/23/21 05:11:03 PM,86.1,,,,,,,,
1808,07/23/21 05:41:03 PM,172.2,,,,,,,,
1809,07/23/21 06:00:00 PM,,,,13.605,,,,,
1810,07/23/21 06:11:03 PM,150.7,,,,,,,,
1811,07/23/21 06:41:03 PM,64.6,,,,,,,,
1812,07/23/21 07:00:00 PM,,,,13.172,,,,,
1813,07/23/21 07:11:03 PM,193.8,,,,,,,,
1814,07/23/21 07:41:03 PM,183.0,,,,,,,,
1815,07/23/21 08:00:00 PM,,,,11.964,,,,,
1816,07/23/21 08:11:03 PM,32.3,,,,,,,,
1817,07/23/21 08:41:03 PM,0.0,,,,,,,,
1818,07/23/21 09:00:00 PM,,,,11.528,,,,,
1819,07/23/21 09:11:03 PM,0.0,,,,,,,,
1820,07/23/21 09:41:03 PM,0.0,,,,,,,,
1821,07/23/21 10:00:00 PM,,,,10.992,,,,,
1822,07/23/21 10:11:03 PM,0.0,,,,,,,,
1823,07/23/21 10:41:03 PM,0.0,,,,,,,,
1824,07/23/21 11:00:00 PM,,,,10.553,,,,,
1825,07/23/21 11:11:03 PM,0.0,,,,,,,,
1826,07/23/21 11:41:03 PM,0.0,,,,,,,,
1827,07/24/21 12:00:00 AM,,38.379,5.552,10.259,,,,,
1828,07/24/21 12:11:03 AM,0.0,,,,,,,,
1829,07/24/21 12:41:03 AM,0.0,,,,,,,,
1830,07/24/21 01:00:00 AM,,,,9.224,,,,,
1831,07/24/21 01:11:03 AM,0.0,,,,,,,,
1832,07/24/21 01:41:03 AM,0.0,,,,,,,,
1833,07/24/21 02:00:00 AM,,,,9.027,,,,,
1834,07/24/21 02:11:03 AM,0.0,,,,,,,,
1835,07/24/21 02:41:03 AM,0.0,,,,,,,,
