"","expt","n","Year","Date","DN","Site","PlantType","Tissue","OI","Sample","Sample2","nomatch","Bag","Pump","End","NumFlrs","NumBuds","NumLeaf","PumpID","SoilVWC","SoilDepth","Comments","Collector","LeafDryWtGrams","n.f","Filename","Lead","Year.f","Expt","Temp","PlantType.f","Type","Sample.f","nomatch.f","DNLeaf","SampleDate_text","SampleDate_format","RunDate_text","RunDate","GCOrder","vial","lost","chamber","plant","Equil","Duration","location_time","Temp.f","Total","Pump_datehour","year","time","mean_temp_C_control","mean_temp_C_OTC","mean_intensity_lux_control","mean_intensity_lux_OTC","OTC_diff_C","OTC_diff_lux","mean_temp_C_treatment"
"456","perc",106,2018,2018-08-10,"day",NA,"air","air",NA,"AirW1","AirW1",NA,09:20:00,09:51:00,10:05:00,NA,NA,NA,"CWU2",NA,NA,NA,"Carrie",NA,59,"AirW1Aug10_08292018.qgd","AirW1Aug10",2018,"perc","warm",NA,"Air","W1",NA,NA,"Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,840,NA,"warm",2700,2018-08-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","perc",116,2018,2018-08-10,"day",NA,"air","air",NA,"AirW2","AirW2",NA,13:20:00,13:50:00,14:05:00,NA,NA,NA,"DRC2",NA,NA,NA,"Carrie",NA,60,"AirW2Aug10_08292018.qgd","AirW2Aug10",2018,"perc","warm",NA,"Air","W2",NA,NA,"Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,"warm",2700,2018-08-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","perc",120,2018,2018-08-10,"day",NA,"ten","flower",NA,"T119D","T119",NA,09:46:00,10:16:00,10:31:00,1,0,NA,"DRC3",NA,NA,NA,"Carrie",NA,149,"T119DCoolAug10_08292018.qgd","T119DCoolAug10",2018,"perc","cool","ten","T","119D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","perc",125,2018,2018-08-10,"day",NA,"ten","flower",NA,"T186D","T186",NA,12:17:00,12:47:00,13:02:00,1,0,NA,"DRC3",NA,NA,NA,"Carrie",NA,169,"T186DCoolAug10_08292018.qgd","T186DCoolAug10",2018,"perc","cool","ten","T","186D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","perc",122,2018,2018-08-10,"day",NA,"ten","flower",NA,"T196D","T196",NA,10:36:00,11:06:00,11:21:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,174,"T196DCoolAug10_08292018.qgd","T196DCoolAug10",2018,"perc","cool","ten","T","196D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","perc",127,2018,2018-08-10,"day",NA,"ten","flower",NA,"T72D","T72",NA,13:07:00,13:37:00,13:52:00,1,0,NA,"DRC3",NA,NA,NA,"Carrie",NA,179,"T72DCoolAug10_08292018.qgd","T72DCoolAug10",2018,"perc","cool","ten","T","72D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","perc",112,2018,2018-08-10,"day",NA,"ten","flower",NA,"T132D","T132",NA,11:33:00,12:07:00,12:22:00,1,0,NA,".",NA,NA,NA,"Carrie",NA,153,"T132DWarmAug10_08292018.qgd","T132DWarmAug10",2018,"perc","warm","ten","T","132D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,2040,900,NA,NA,2940,2018-08-10 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","perc",110,2018,2018-08-10,"day",NA,"ten","flower",NA,"T145D","T145",NA,10:44:00,11:11:00,11:30:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,157,"T145DWarmAug10_08292018.qgd","T145DWarmAug10",2018,"perc","warm","ten","T","145D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1620,1140,NA,NA,2760,2018-08-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","perc",115,2018,2018-08-10,"day",NA,"ten","flower",NA,"T153D","T153",NA,12:58:00,13:29:00,13:44:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,160,"T153DWarmAug10_08292018.qgd","T153DWarmAug10",2018,"perc","warm","ten","T","153D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","perc",109,2018,2018-08-10,"day",NA,"ten","flower",NA,"T167D","T167",NA,10:22:00,10:52:00,11:02:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,163,"T167DWarmAug10_08292018.qgd","T167DWarmAug10",2018,"perc","warm","ten","T","167D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,600,NA,NA,2400,2018-08-10 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","perc",117,2018,2018-08-10,"day",NA,"ten","flower",NA,"T174D","T174",NA,13:23:00,13:53:00,14:08:00,1,0,NA,"CWU2",NA,NA,"flower fell off plant when starting to pump.  Sampled anyway.","Carrie",NA,166,"T174DAug10_08292018.qgd","T174DAug10",2018,"perc","warm","ten","T","174D",NA,"day","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","perc",138,2018,2018-08-10,"night",NA,"agg","flower",NA,"A117N","A117",NA,21:48:00,22:18:00,22:33:00,1,0,NA,"DRC6",NA,NA,NA,"Heather",NA,3,"A117NAug10_08302018.qgd","A117NAug10",2018,"perc","cool","agg","A","117N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","perc",130,2018,2018-08-10,"night",NA,"agg","flower",NA,"A118N","A188",NA,20:36:00,21:07:00,21:22:00,1,0,NA,"DRC6",NA,NA,NA,"Heather",NA,24,"A188NAug10_08292018.qgd","A188NAug10",2018,"perc","cool","agg","A","188N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","perc",137,2018,2018-08-10,"night",NA,"agg","flower",NA,"A139N","A139",NA,21:46:00,22:16:00,22:31:00,1,1,NA,"DRC1",NA,NA,NA,"Heather",NA,10,"A139NAug10_08302018.qgd","A139NAug10",2018,"perc","cool","agg","A","139N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","perc",135,2018,2018-08-10,"night",NA,"agg","flower",NA,"A179N","A179",NA,21:25:00,21:55:00,22:10:00,1,0,NA,"DRC1",NA,NA,NA,"Heather",NA,19,"A179NAug10_08302018.qgd","A179NAug10",2018,"perc","cool","agg","A","179N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","perc",136,2018,2018-08-10,"night",NA,"agg","flower",NA,"A200N","A200",NA,21:37:00,22:09:00,22:22:00,1,0,NA,"DRC2",NA,NA,NA,"Heather",NA,32,"A200NAug10_08302018.qgd","A200NAug10",2018,"perc","cool","agg","A","200N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1920,780,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","perc",145,2018,2018-08-10,"night",NA,"agg","flower",NA,"A128N","A128",NA,21:09:00,21:40:00,21:55:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,6,"A128NAug10_08292018.qgd","A128NAug10",2018,"perc","warm","agg","A","128N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","perc",146,2018,2018-08-10,"night",NA,"agg","flower",NA,"A141N","A141",NA,21:16:00,21:46:00,22:01:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,13,"A141NAug10_08302018.qgd","A141NAug10",2018,"perc","warm","agg","A","141N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","perc",144,2018,2018-08-10,"night",NA,"agg","flower",NA,"A198N","A198",NA,20:49:00,21:20:00,21:35:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,28,"A198NAug10_08292018.qgd","A198NAug10",2018,"perc","warm","agg","A","198N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","perc",142,2018,2018-08-10,"night",NA,"agg","flower",NA,"A74N","A74",NA,20:37:00,21:07:00,21:22:00,1,0,NA,"DRC3",NA,NA,NA,"Carrie",NA,35,"A74NAug10_08292018.qgd","A74NAug10",2018,"perc","warm","agg","A","74N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","perc",129,2018,2018-08-10,"night",NA,"air","air",NA,"AirC3","AirC3",NA,19:57:00,20:42:00,20:57:00,NA,NA,NA,"DRC2",NA,NA,NA,"Heather",NA,50,"AirC3NAug10_08292018.qgd","AirC3NAug10",2018,"perc","cool",NA,"Air","C3N",NA,NA,"Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,2700,900,NA,"cool",3600,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","perc",140,2018,2018-08-10,"night",NA,"air","air",NA,"AirC4","AirC4",NA,22:06:00,22:36:00,22:51:00,NA,NA,NA,"DRC6",NA,NA,NA,"Heather",NA,51,"AirC4Aug10_08302018.qgd","AirC4Aug10",2018,"perc","cool",NA,"Air","C4",NA,NA,"Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,"cool",2700,2018-08-10 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","perc",141,2018,2018-08-10,"night",NA,"air","air",NA,"AirW3","AirW3",NA,19:54:00,20:41:00,20:56:00,NA,NA,NA,"DRC3",NA,NA,NA,"Carrie",NA,61,"AirW3NAug10_08292018.qgd","AirW3NAug10",2018,"perc","warm",NA,"Air","W3N",NA,NA,"Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,2820,900,NA,"warm",3720,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","perc",151,2018,2018-08-10,"night",NA,"air","air",NA,"AirW4","AirW4",NA,22:03:00,22:33:00,22:48:00,NA,NA,NA,"CWU2",NA,NA,NA,"Carrie",NA,62,"AirW4Aug10_08302018.qgd","AirW4Aug10",2018,"perc","warm",NA,"Air","W4",NA,NA,"Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,"warm",2700,2018-08-10 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","perc",132,2018,2018-08-10,"night",NA,"ten","flower",NA,"T119N","T119",NA,20:49:00,21:19:00,21:34:00,1,0,NA,"DRC2",NA,NA,NA,"Heather",NA,150,"T119NAug10_08292018.qgd","T119NAug10",2018,"perc","cool","ten","T","119N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","perc",133,2018,2018-08-10,"night",NA,"ten","flower",NA,"T186N","T186",NA,21:10:00,21:41:00,21:55:00,1,0,NA,"DRC2",NA,NA,NA,"Heather",NA,170,"T186NAug10_08302018.qgd","T186NAug10",2018,"perc","cool","ten","T","186N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1860,840,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","perc",134,2018,2018-08-10,"night",NA,"ten","flower",NA,"T196N","T196",NA,21:12:00,21:43:00,21:58:00,1,0,NA,"DRC6",NA,NA,"Bag broke a bit, so did a second bag (that is called v2)","Heather",NA,176,"T196NAug10_08302018.qgd","T196NAug10",2018,"perc","cool","ten","T","196N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","perc",139,2018,2018-08-10,"night",NA,"ten","flower",NA,"T196Nv2","T196redo",NA,22:00:00,22:30:00,22:45:00,1,0,NA,"DRC1",NA,NA,NA,"Heather",NA,172,"T1962NAug10_08302018.qgd","T1962NAug10",2018,"perc","cool","ten","T","1962N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","perc",131,2018,2018-08-10,"night",NA,"ten","flower",NA,"T72N","T72",NA,20:38:00,21:09:00,21:24:00,1,0,NA,"DRC1",NA,NA,NA,"Heather",NA,180,"T72NAug10_08292018.qgd","T72NAug10",2018,"perc","cool","ten","T","72N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1860,900,NA,NA,2760,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","perc",147,2018,2018-08-10,"night",NA,"ten","flower",NA,"T132N","T132",NA,21:26:00,22:00:00,22:15:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,154,"T132NAug10_08302018.qgd","T132NAug10",2018,"perc","warm","ten","T","132N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,2040,900,NA,NA,2940,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","perc",143,2018,2018-08-10,"night",NA,"ten","flower",NA,"T145N","T145",NA,20:43:00,21:12:00,21:28:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,158,"T145NAug10_08292018.qgd","T145NAug10",2018,"perc","warm","ten","T","145N",NA,"night","Aug10","Aug 10 2018",8292018,2018-08-29,NA,NA,NA,NA,NA,1740,960,NA,NA,2700,2018-08-10 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","perc",149,2018,2018-08-10,"night",NA,"ten","flower",NA,"T153N","T153",NA,21:50:00,22:20:00,22:35:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,161,"T153NAug10_08302018.qgd","T153NAug10",2018,"perc","warm","ten","T","153N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","perc",148,2018,2018-08-10,"night",NA,"ten","flower",NA,"T167N","T167",NA,21:39:00,22:11:00,22:26:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,164,"T167NAug10_08302018.qgd","T167NAug10",2018,"perc","warm","ten","T","167N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","perc",150,2018,2018-08-10,"night",NA,"ten","flower",NA,"T174N","T174",NA,21:54:00,22:24:00,22:39:00,1,0,NA,"DRC3",NA,NA,"Plant looks wilted","Carrie",NA,167,"T174NAug10_08302018.qgd","T174NAug10",2018,"perc","warm","ten","T","174N",NA,"night","Aug10","Aug 10 2018",8302018,2018-08-30,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-10 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","perc",86,2018,2018-08-15,"night",NA,"agg","flower",NA,"A139pm","A139",NA,20:30:00,21:00:00,21:15:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,11,"A139NAug15_09012018.qgd","A139NAug15",2018,"perc","cool","agg","A","139N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","perc",90,2018,2018-08-15,"night",NA,"agg","flower",NA,"A179pm","A179",NA,21:50:00,22:22:00,22:37:00,1,0,NA,"DRC1",NA,NA,"infl. Has been bent for a week; trap fell out while pumping.","Carrie",NA,20,"A179NAug15_09012018.qgd","A179NAug15",2018,"perc","cool","agg","A","179N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","perc",93,2018,2018-08-15,"night",NA,"agg","flower",NA,"A188pm","A188",NA,22:06:00,22:38:00,22:53:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,25,"A188NAug15_09012018.qgd","A188NAug15",2018,"perc","cool","agg","A","188N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","perc",91,2018,2018-08-15,"night",NA,"agg","flower",NA,"A200pm","A200",NA,21:55:00,22:25:00,22:40:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,33,"A200NAug15_09012018.qgd","A200NAug15",2018,"perc","cool","agg","A","200N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","perc",70,2018,2018-08-15,"night",NA,"agg","flower",NA,"A128pm","A128",NA,20:40:00,21:10:00,21:25:00,1,0,NA,"CWU2",NA,NA,"may not have another flower tomorrow.  This one is wilty too","Carrie",NA,7,"A128NAug15_09012018.qgd","A128NAug15",2018,"perc","warm","agg","A","128N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","perc",74,2018,2018-08-15,"night",NA,"agg","flower",NA,"A150pm","A150",NA,21:45:00,22:15:00,22:30:00,1,0,NA,"CWU2",NA,NA,"flower looks pale","Carrie",NA,16,"A150NAug15_09012018.qgd","A150NAug15",2018,"perc","warm","agg","A","150N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","perc",72,2018,2018-08-15,"night",NA,"agg","flower",NA,"A198pm","A198",NA,21:03:00,21:33:00,21:48:00,1,0,NA,"CWU2",NA,NA,NA,"Carrie",NA,29,"A198NAug15_09012018.qgd","A198NAug15",2018,"perc","warm","agg","A","198N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","perc",85,2018,2018-08-15,"night",NA,"air","air",NA,"AirC11","AirC11",NA,20:04:00,20:34:00,20:49:00,NA,NA,NA,"DRC5",NA,NA,NA,"Carrie",NA,44,"AirC11Aug15_09012018.qgd","AirC11Aug15",2018,"perc","cool",NA,"Air","C11",NA,NA,"Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,"cool",2700,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","perc",94,2018,2018-08-15,"night",NA,"air","air",NA,"AirC12","AirC12",NA,22:13:00,22:43:00,22:58:00,NA,NA,NA,"DRC5",NA,NA,NA,"Carrie",NA,45,"AirC12Aug15_09012018.qgd","AirC12Aug15",2018,"perc","cool",NA,"Air","C12",NA,NA,"Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,"cool",2700,2018-08-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","perc",69,2018,2018-08-15,"night",NA,"air","air",NA,"AIR-W11","AirW11",NA,20:06:00,20:36:00,20:52:00,NA,NA,NA,"CWU1",NA,NA,NA,"Carrie",NA,55,"AirW11Aug15_09012018.qgd","AirW11Aug15",2018,"perc","warm",NA,"Air","W11",NA,NA,"Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,960,NA,"warm",2760,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","perc",75,2018,2018-08-15,"night",NA,"air","air",NA,"AIR-W12","AirW12",NA,22:10:00,22:40:00,22:55:00,NA,NA,NA,"CWU2",NA,NA,"long scent trap (capillary tube)","Carrie",NA,56,"AirW12Aug15_09012018.qgd","AirW12Aug15",2018,"perc","warm",NA,"Air","W12",NA,NA,"Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,"warm",2700,2018-08-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","perc",92,2018,2018-08-15,"night",NA,"ten","flower",NA,"T119pm","T119",NA,22:00:00,22:32:00,22:47:00,1,0,NA,"CW1",NA,NA,NA,"Carrie",NA,151,"T119NAug15_09012018.qgd","T119NAug15",2018,"perc","cool","ten","T","119N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","perc",88,2018,2018-08-15,"night",NA,"ten","flower",NA,"T186pm","T186",NA,21:13:00,21:38:00,21:53:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,171,"T186NAug15_09012018.qgd","T186NAug15",2018,"perc","cool","ten","T","186N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1500,900,NA,NA,2400,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","perc",89,2018,2018-08-15,"night",NA,"ten","flower",NA,"T196pm","T196",NA,21:27:00,21:42:00,21:57:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,177,"T196NAug15_09012018.qgd","T196NAug15",2018,"perc","cool","ten","T","196N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,900,900,NA,NA,1800,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","perc",87,2018,2018-08-15,"night",NA,"ten","flower",NA,"T72pm","T72",NA,20:49:00,21:19:00,21:34:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,181,"T72NAug15_09012018.qgd","T72NAug15",2018,"perc","cool","ten","T","72N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","perc",76,2018,2018-08-15,"night",NA,"ten","flower",NA,"T132pm","T132",NA,22:18:00,22:50:00,23:05:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,155,"T132NAug15_09012018.qgd","T132NAug15",2018,"perc","warm","ten","T","132N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-15 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","perc",71,2018,2018-08-15,"night",NA,"ten","flower",NA,"T145pm","T145",NA,20:51:00,21:21:00,21:36:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,159,"T145NAug15_09012018.qgd","T145NAug15",2018,"perc","warm","ten","T","145N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-15 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","perc",73,2018,2018-08-15,"night",NA,"ten","flower",NA,"T167pm","T167",NA,21:32:00,22:04:00,22:19:00,1,0,NA,"CWU1",NA,NA,NA,"Carrie",NA,165,"T167NAug15_09012018.qgd","T167NAug15",2018,"perc","warm","ten","T","167N",NA,"night","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1920,900,NA,NA,2820,2018-08-15 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","perc",101,2018,2018-08-16,"day",NA,"agg","flower",NA,"A117am","A117",NA,10:25:00,10:55:00,11:10:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,1,"A117DAug16_09012018.qgd","A117DAug16",2018,"perc","cool","agg","A","117D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","perc",99,2018,2018-08-16,"day",NA,"agg","flower",NA,"A139am","A139",NA,09:53:00,10:23:00,10:38:00,1,0,NA,"DRC5",NA,NA,NA,"Carrie",NA,8,"A139DAug16_09012018.qgd","A139DAug16",2018,"perc","cool","agg","A","139D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","perc",98,2018,2018-08-16,"day",NA,"agg","flower",NA,"A179am","A179",NA,09:36:00,10:06:00,10:21:00,1,0,NA,"DRC1",NA,NA,NA,"Carrie",NA,17,"A179DAug15_09012018.qgd","A179DAug15",2018,"perc","cool","agg","A","179D",NA,"day","Aug15","Aug 15 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","perc",105,2018,2018-08-16,"day",NA,"agg","flower",NA,"A188am","A188",NA,11:01:00,11:31:00,11:46:00,1,0,NA,"DRC5",NA,NA,"flower looks wilted","Carrie",NA,21,"A188DAug16_09012018.qgd","A188DAug16",2018,"perc","cool","agg","A","188D",NA,"day","Aug16","Aug 16 2018",9012018,2018-09-01,NA,NA,NA,NA,NA,1800,900,NA,NA,2700,2018-08-16 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA
